"date","lead_name","business","area","phone_or_link","channel","status","next_action","next_date","notes","lead_id"
"2026-03-05","1 Dirham Home Insulation","1 Dirham Home Insulation","Dubai","+97142975755","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/1-dirham-home-insulation-183247","UAE0193"
"2026-03-05","AB Capital Services","AB Capital Services","Dubai","+971523655193","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-capital-services-193000","UAE0620"
"2026-03-05","Ab Dab Electronics Exchange","Ab Dab Electronics Exchange","Dubai","+971585134481","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-dab-electronics-exchange-179696","UAE0621"
"2026-03-05","AB Fitness","AB Fitness","Dubai","+971557481813","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-fitness-193438","UAE0622"
"2026-03-05","Ab Group","Ab Group","Dubai","+97142241731","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/ab-group-137393","UAE0623"
"2026-03-05","AB Mixology Hospitality Services LLC","AB Mixology Hospitality Services LLC","Dubai","+971561756670","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-mixology-hospitality-services-llc-188542","UAE0624"
"2026-03-05","AB Print House LLC","AB Print House LLC","Dubai","+97142547887","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/ab-print-house-llc-188408","UAE0625"
"2026-03-05","AB Print House LLC","AB Print House LLC","Dubai","+971552900350","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ab-print-house-llc-188408","UAE0626"
"2026-03-05","AB&#x27;s Absolute Barbecues","AB&#x27;s Absolute Barbecues","Dubai","+971600577776","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/ab-s-absolute-barbecues-174883","UAE0627"
"2026-03-05","ABA Center For Special Needs","ABA Center For Special Needs","Dubai","+97142365542","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aba-center-for-special-needs-178899","UAE0628"
"2026-03-05","Ababeel Household Trading LLC","Ababeel Household Trading LLC","Dubai","+97142290108","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/ababeel-household-trading-llc-162875","UAE0629"
"2026-03-05","Ababil Metal Processing LLC","Ababil Metal Processing LLC","Dubai","+971554940671","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/ababil-metal-processing-llc-184834","UAE0630"
"2026-03-05","Abacas International Technical Works LLC","Abacas International Technical Works LLC","Dubai","+97142577175","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abacas-international-technical-works-llc-162083","UAE0631"
"2026-03-05","Abacus Audio Visual LLC","Abacus Audio Visual LLC","Dubai","+97143400722","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abacus-audio-visual-llc-161086","UAE0632"
"2026-03-05","Abacus Legal Consultants","Abacus Legal Consultants","Dubai","+97142306029","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abacus-legal-consultants-170102","UAE0633"
"2026-03-05","Abacus Legal Consultants","Abacus Legal Consultants","Dubai","+971568003575","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abacus-legal-consultants-170102","UAE0634"
"2026-03-05","Abacus Quest Point","Abacus Quest Point","Dubai","+97143373875","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abacus-quest-point-124781","UAE0635"
"2026-03-05","Abad Builders Private Limited Repair Office","Abad Builders Private Limited Repair Office","Dubai","+97142583380","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abad-builders-private-limited-repair-office-172365","UAE0636"
"2026-03-05","Abad Pal Seafood Intl LLC","Abad Pal Seafood Intl LLC","Dubai","+97143476693","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abad-pal-seafood-intl-llc-156579","UAE0637"
"2026-03-05","Abaj Cont LLC","Abaj Cont LLC","Dubai","+97142447219","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abaj-cont-llc-161352","UAE0638"
"2026-03-05","Abajour Technical Services LLC","Abajour Technical Services LLC","Dubai","+97142805522","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abajour-technical-services-llc-162471","UAE0639"
"2026-03-05","Abalone General Trading LLC","Abalone General Trading LLC","Dubai","+97142278844","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abalone-general-trading-llc-185171","UAE0640"
"2026-03-05","Abalone General Trading LLC","Abalone General Trading LLC","Dubai","+971552868849","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abalone-general-trading-llc-185171","UAE0641"
"2026-03-05","Aban Air","Aban Air","Dubai","+97142990445","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aban-air-131180","UAE0642"
"2026-03-05","Aban Investment","Aban Investment","Dubai","+97142999440","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/aban-investment-162118","UAE0643"
"2026-03-05","Abaq Al Yasmin Wall Painting Services","Abaq Al Yasmin Wall Painting Services","Dubai","+971566719699","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abaq-al-yasmin-wall-painting-services-182987","UAE0644"
"2026-03-05","Abasco Tools Trading LLC","Abasco Tools Trading LLC","Dubai","+97142621666","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abasco-tools-trading-llc-181018","UAE0645"
"2026-03-05","Abasco Tools Trading LLC","Abasco Tools Trading LLC","Dubai","+971545819255","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abasco-tools-trading-llc-181018","UAE0646"
"2026-03-05","Abatera Real Estate Brokers","Abatera Real Estate Brokers","Dubai","+97143688932","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abatera-real-estate-brokers-172366","UAE0647"
"2026-03-05","Abatera Tourism LLC","Abatera Tourism LLC","Dubai","+97142989992","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abatera-tourism-llc-157409","UAE0648"
"2026-03-05","Abatjour Bistro","Abatjour Bistro","Dubai","+97142438257","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abatjour-bistro-174184","UAE0649"
"2026-03-05","Abaya Mall","Abaya Mall","Dubai","+97142515111","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abaya-mall-169200","UAE0650"
"2026-03-05","Abaya Mart","Abaya Mart","Dubai","+971525267586","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abaya-mart-187635","UAE0651"
"2026-03-05","Abaysan Kitchen Equipments LLC","Abaysan Kitchen Equipments LLC","Dubai","+97142964111","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abaysan-kitchen-equipments-llc-146415","UAE0652"
"2026-03-05","Abazar Building Materials LLC","Abazar Building Materials LLC","Dubai","+97142677854","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abazar-building-materials-llc-169377","UAE0653"
"2026-03-05","Abazar Interiors","Abazar Interiors","Dubai","+97142677834","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abazar-technical-workshop-179707","UAE0654"
"2026-03-05","Abazar Interiors","Abazar Interiors","Dubai","+971507864065","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abazar-technical-workshop-179707","UAE0655"
"2026-03-05","Abazar Shelving","Abazar Shelving","Dubai","+97142583787","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abazar-shelving-169052","UAE0656"
"2026-03-05","Abazar Shelving","Abazar Shelving","Dubai","+971557867806","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abazar-shelving-169052","UAE0657"
"2026-03-05","Abazar Trading LLC","Abazar Trading LLC","Dubai","+97142583786","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abazar-trading-llc-110184","UAE0658"
"2026-03-05","ABB Industries LLC","ABB Industries LLC","Dubai","+97143147500","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abb-industries-llc-113741","UAE0659"
"2026-03-05","ABB Industries LLC","ABB Industries LLC","Dubai","+971506475047","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abb-industries-llc-113741","UAE0660"
"2026-03-05","Abba Electronics LLC","Abba Electronics LLC","Dubai","+97143554222","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abba-electronics-llc-110022","UAE0661"
"2026-03-05","Abba Fashions","Abba Fashions","Dubai","+97142977300","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abba-fashions-144297","UAE0662"
"2026-03-05","Abbadi Technical Services","Abbadi Technical Services","Dubai","+97143805683","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbadi-technical-services-180269","UAE0663"
"2026-03-05","Abbadi Technical Services","Abbadi Technical Services","Dubai","+971551313403","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abbadi-technical-services-180269","UAE0664"
"2026-03-05","Abbara Polyclinic","Abbara Polyclinic","Dubai","+97142685333","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbara-polyclinic-156241","UAE0665"
"2026-03-05","Abbarco General Transport","Abbarco General Transport","Dubai","+97143338222","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbarco-general-transport-120142","UAE0666"
"2026-03-05","Abbas Al Hawai Advocates and Legal Consultants","Abbas Al Hawai Advocates and Legal Consultants","Dubai","+97143433313","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-al-hawai-advocates-and-legal-consultants-120168","UAE0667"
"2026-03-05","Abbas Bhai and Sons LLC","Abbas Bhai and Sons LLC","Dubai","+97142260435","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-bhai-and-sons-llc-128228","UAE0668"
"2026-03-05","Abbas Bin Haider General Trading LLC","Abbas Bin Haider General Trading LLC","Dubai","+97142237397","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-bin-haider-general-trading-llc-111110","UAE0669"
"2026-03-05","Abbas Hossain Grocery","Abbas Hossain Grocery","Dubai","+97142677575","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-hossain-grocery-165684","UAE0670"
"2026-03-05","Abbas Juma Clearing and Forwarding LLC","Abbas Juma Clearing and Forwarding LLC","Dubai","+97143520082","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-jum-clearing-and-forwarding-llc-152920","UAE0671"
"2026-03-05","Abbas Juma Clearing and Forwarding LLC","Abbas Juma Clearing and Forwarding LLC","Dubai","+971505183044","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abbas-jum-clearing-and-forwarding-llc-152920","UAE0672"
"2026-03-05","Abbas Juma Ibrahim Building Maintenance LLC","Abbas Juma Ibrahim Building Maintenance LLC","Dubai","+97143937059","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-juma-ibrahim-building-maintenance-llc-116738","UAE0673"
"2026-03-05","Abbas Liaqat Trdg LLC","Abbas Liaqat Trdg LLC","Dubai","+97142721789","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-liaqat-trdg-llc-161465","UAE0674"
"2026-03-05","Abbas Mohamed Engg Services Factory","Abbas Mohamed Engg Services Factory","Dubai","+97143472422","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-mohamed-engg-services-factory-156826","UAE0675"
"2026-03-05","Abbas Mohiman Technical Workshop","Abbas Mohiman Technical Workshop","Dubai","+97143331327","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-mohiman-technical-workshop-128415","UAE0676"
"2026-03-05","Abbas Namat Trading LLC","Abbas Namat Trading LLC","Dubai","+97143536144","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-namat-trading-llc-119701","UAE0677"
"2026-03-05","Abbas Rostom Building Material Trading LLC","Abbas Rostom Building Material Trading LLC","Dubai","+97142229005","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-rostom-building-material-trading-llc-137790","UAE0678"
"2026-03-05","Abbas Steel Tank Factory LLC","Abbas Steel Tank Factory LLC","Dubai","+97142671200","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-steel-tank-factory-llc-114984","UAE0679"
"2026-03-05","Abbas Steel Tank Factory LLC","Abbas Steel Tank Factory LLC","Dubai","+971506443673","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abbas-steel-tank-factory-llc-114984","UAE0680"
"2026-03-05","Abbas Tempering Industry LLC","Abbas Tempering Industry LLC","Dubai","+97142677740","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-tempering-industry-llc-180287","UAE0681"
"2026-03-05","Abbas Yousuf Trading LLC","Abbas Yousuf Trading LLC","Dubai","+97143556080","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbas-yousuf-trading-llc-112466","UAE0682"
"2026-03-05","Abbas Yousuf Trading LLC","Abbas Yousuf Trading LLC","Dubai","+971504539661","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abbas-yousuf-trading-llc-112466","UAE0683"
"2026-03-05","Abbasbhai Zainuddin and Bros","Abbasbhai Zainuddin and Bros","Dubai","+97142246786","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbasbhai-zainuddin-and-bros-112997","UAE0684"
"2026-03-05","Abbeycroft General Trading LLC","Abbeycroft General Trading LLC","Dubai","+97143573726","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbeycroft-general-trading-llc-170440","UAE0685"
"2026-03-05","Abbm Facilities Management","Abbm Facilities Management","Dubai","+971569949945","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abbm-facilities-management-183947","UAE0686"
"2026-03-05","ABBM Facility Management","ABBM Facility Management","Dubai","+97142622216","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbm-facility-management-180172","UAE0687"
"2026-03-05","Abbrevia FZ LLC","Abbrevia FZ LLC","Dubai","+97143654777","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbrevia-fz-llc-115482","UAE0688"
"2026-03-05","ABBU Technical Services","ABBU Technical Services","Dubai","+971559871279","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abbu-technical-services-177767","UAE0689"
"2026-03-05","Abbys Real Estate","Abbys Real Estate","Dubai","+97143296657","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abbys-real-estate-172367","UAE0690"
"2026-03-05","ABC Cargo And Courier LLC","ABC Cargo And Courier LLC","Dubai","+97143332378","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abc-cargo-and-courier-llc-170103","UAE0691"
"2026-03-05","ABC Cargo And Courier LLC","ABC Cargo And Courier LLC","Dubai","+971565395357","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abc-cargo-and-courier-llc-170103","UAE0692"
"2026-03-05","Abc Cargo Courier Llc","Abc Cargo Courier Llc","Dubai","+97142236659","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abc-cargo-courier-llc-183466","UAE0693"
"2026-03-05","Abc Cargo Courier Llc","Abc Cargo Courier Llc","Dubai","+971565395357","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abc-cargo-courier-llc-183466","UAE0694"
"2026-03-05","ABC Imaging FZ LLC","ABC Imaging FZ LLC","Dubai","+97144281323","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abc-imaging-fz-llc-139699","UAE0695"
"2026-03-05","Abc LLC","Abc LLC","Dubai","+971557984874","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abc-llc-169614","UAE0696"
"2026-03-05","ABC Project Cont LLC","ABC Project Cont LLC","Dubai","+97143557007","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abc-project-cont-llc-135456","UAE0697"
"2026-03-05","ABC Silk Trading LLC","ABC Silk Trading LLC","Dubai","+97143517477","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abc-silk-trading-llc-165020","UAE0698"
"2026-03-05","ABC Sportfields LLC","ABC Sportfields LLC","Dubai","+971543414174","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abc-sportfields-llc-187327","UAE0699"
"2026-03-05","ABC Sportfields LLC","ABC Sportfields LLC","Dubai","+971545619999","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abc-sportfields-llc-187327","UAE0700"
"2026-03-05","ABC Surveys","ABC Surveys","Dubai","+971509434873","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abc-surveys-153784","UAE0701"
"2026-03-05","Abco International Shipping &amp; Logistics DMCC","Abco International Shipping &amp; Logistics DMCC","Dubai","+97143957222","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abco-international-shipping-logistics-dmcc-178020","UAE0702"
"2026-03-05","Abco Uniform","Abco Uniform","Dubai","+97148886574","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abco-uniform-180519","UAE0703"
"2026-03-05","Abco Uniform","Abco Uniform","Dubai","+971562537958","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abco-uniform-180519","UAE0704"
"2026-03-05","Abcom Distribution LLC","Abcom Distribution LLC","Dubai","+97143706522","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abcom-solutions-llc-153452","UAE0705"
"2026-03-05","Abcom Office Supplies LLC","Abcom Office Supplies LLC","Dubai","+97142324081","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abcom-office-supplies-llc-134269","UAE0706"
"2026-03-05","Abcom Office Supplies LLC","Abcom Office Supplies LLC","Dubai","+971551273439","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abcom-office-supplies-llc-134269","UAE0707"
"2026-03-05","Abcomm Security and Surveillance","Abcomm Security and Surveillance","Dubai","+97143977857","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abcomm-security-and-surveillance-169534","UAE0708"
"2026-03-05","Abcomm Security and Surveillance","Abcomm Security and Surveillance","Dubai","+971503506375","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abcomm-security-and-surveillance-169534","UAE0709"
"2026-03-05","Abcon Branding","Abcon Branding","Dubai","+971508375841","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abcon-branding-192632","UAE0710"
"2026-03-05","Abcon Safety Consultancy LLC","Abcon Safety Consultancy LLC","Dubai","+97143354633","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abcon-safety-consultancy-llc-192417","UAE0711"
"2026-03-05","Abcon Safety Consultancy LLC","Abcon Safety Consultancy LLC","Dubai","+971501255750","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abcon-safety-consultancy-llc-192417","UAE0712"
"2026-03-05","Abcon Safety Consultancy LLC","Abcon Safety Consultancy LLC","Dubai","+971564920009","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abcon-safety-consultancy-llc-192417","UAE0713"
"2026-03-05","Abdali Trading Co LLC","Abdali Trading Co LLC","Dubai","+97143535601","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdali-trading-co-llc-165022","UAE0714"
"2026-03-05","Abdalla Al Nakhi Advocates &amp; Legal Consultants","Abdalla Al Nakhi Advocates &amp; Legal Consultants","Dubai","+97142507778","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdalla-al-nakhi-advocates-legal-consultants-157968","UAE0715"
"2026-03-05","Abdel Meneim Auto Spare Parts Trading","Abdel Meneim Auto Spare Parts Trading","Dubai","+97142274546","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdel-meneim-auto-spare-parts-trading-156012","UAE0716"
"2026-03-05","Abdel Wahab","Abdel Wahab","Dubai","+97144230988","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdel-wahab-156464","UAE0717"
"2026-03-05","Abdelhadi Engineering and Contg Company LLC","Abdelhadi Engineering and Contg Company LLC","Dubai","+97142865550","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdelhadi-engineering-and-contg-company-llc-110415","UAE0718"
"2026-03-05","Abdo Othman Trading Company LLC","Abdo Othman Trading Company LLC","Dubai","+97142248388","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdo-othman-trading-company-llc-128959","UAE0719"
"2026-03-05","Abdollah Mohd Ali Ansari Lari General Trading Company LLC","Abdollah Mohd Ali Ansari Lari General Trading Company LLC","Dubai","+97142262702","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdollah-mohd-ali-ansari-lari-general-trading-company-llc-120173","UAE0720"
"2026-03-05","Abdolute Events","Abdolute Events","Dubai","+971551972222","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdolute-events-158938","UAE0721"
"2026-03-05","ABDOS Lamitubes Manufacturing LLC","ABDOS Lamitubes Manufacturing LLC","Dubai","+971552850082","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | mobile | https://www.yellowpages-uae.com/abdos-lamitubes-manufacturing-llc-185953","UAE0722"
"2026-03-05","Abdu IM General Trading LLC","Abdu IM General Trading LLC","Dubai","+97142989363","WhatsApp","NEW","Review and send compliant outreach","2026-03-05","YellowPages UAE profile | landline_or_tollfree | https://www.yellowpages-uae.com/abdu-im-general-trading-llc-56393","UAE0723"
